expression,full_form,shorthand,kboth,kneither,contrast,stative,negated_p,Kp,question,fc,can_express,evidence,negation,comments,source_file,ref,words,glosses,translation,comment,questionnaire
...oo..oo,...oo..oo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Telugu,TEL_052,Paul cupcake oo cookie oo tin-ochu,Paul cupcake oo cookie oo eat-may,Paul can eat a cupcake or (he can eat) a cookie.,,Q2
lae,lae,conj-nocontrast-sta,1,0,0,1,0,1,0,0,1,"THAI_EVD_001,THAI_EVD_002",neither,,Thai,NA,NA,NA,NA,NA,NA
lae,lae,conj-nocontrast-epi,1,0,0,0,0,1,0,0,1,THAI_EVD_005,neither,,Thai,NA,NA,NA,NA,NA,NA
lae,lae,disj-spk,0,0,,1,0,1,0,0,0,"THAI_EVD_045,THAI_EVD_046",neither,,Thai,NA,NA,NA,NA,NA,NA
lae,lae,disj-nspk-sta-exc,0,0,,1,0,0,0,0,0,"THAI_EVD_048,THAI_EVD_049",neither,,Thai,NA,NA,NA,NA,NA,NA
lae,lae,disj-nspk-sta-inc,?,0,,1,0,0,0,0,0,"THAI_EVD_051,THAI_EVD_052",neither,,Thai,NA,NA,NA,NA,NA,NA
lae,lae,neither-sta,0,1,,1,0,0,0,0,0,"THAI_EVD_054,THAI_EVD_055",neither,,Thai,NA,NA,NA,NA,NA,NA
gub,gub,conj-nocontrast-sta,1,0,0,1,0,1,0,0,1,"THAI_EVD_003,THAI_EVD_004",neither,,Thai,NA,NA,NA,NA,NA,NA
gub,gub,conj-nocontrast-epi,1,0,0,0,0,1,0,0,1,THAI_EVD_006,neither,,Thai,NA,NA,NA,NA,NA,NA
gub,gub,disj-spk,0,0,,1,0,1,0,0,0,THAI_EVD_047,neither,,Thai,NA,NA,NA,NA,NA,NA
gub,gub,disj-nspk-sta-exc,0,0,,1,0,0,0,0,0,THAI_EVD_050,neither,,Thai,NA,NA,NA,NA,NA,NA
gub,gub,disj-nspk-sta-inc,?,0,,1,0,0,0,0,0,THAI_EVD_053,neither,,Thai,NA,NA,NA,NA,NA,NA
gub,gub,neither-sta,0,1,,1,0,0,0,0,0,THAI_EVD_056,neither,,Thai,NA,NA,NA,NA,NA,NA
dae,dae,conj-contrast-sta,1,0,1,1,0,1,0,0,1,THAI_EVD_007,neither,,Thai,NA,NA,NA,NA,NA,NA
dae,dae,conj-contrast-epi,1,0,1,0,0,1,0,0,1,THAI_EVD_008,neither,,Thai,NA,NA,NA,NA,NA,NA
dae,dae,conj-contrast-negp-sta,1,0,1,1,1,1,0,0,1,"THAI_EVD_009,THAI_EVD_010,THAI_EVD_011,THAI_EVD_012",neither,,Thai,NA,NA,NA,NA,NA,NA
dae,dae,conj-contrast-negp-epi,1,0,1,0,1,1,0,0,1,"THAI_EVD_013,THAI_EVD_014,THAI_EVD_015,THAI_EVD_016",neither,,Thai,NA,NA,NA,NA,NA,NA
dae,dae,disj-spk,0,0,,1,0,1,0,0,0,THAI_EVD_067,neither,,Thai,NA,NA,NA,NA,NA,NA
dae,dae,disj-nspk-sta-exc,0,0,,1,0,0,0,0,0,THAI_EVD_068,neither,,Thai,NA,NA,NA,NA,NA,NA
dae,dae,disj-nspk-sta-inc,?,0,,1,0,0,0,0,0,THAI_EVD_069,neither,,Thai,NA,NA,NA,NA,NA,NA
dae,dae,neither-sta,0,1,,1,0,0,0,0,0,THAI_EVD_070,neither,,Thai,NA,NA,NA,NA,NA,NA
rue,rue,disj-spk,0,0,,1,0,1,0,0,1,"THAI_EVD_017,THAI_EVD_018,THAI_EVD_021",neither,,Thai,NA,NA,NA,NA,NA,NA
rue,rue,disj-nspk-epi,0,0,1,0,0,0,0,0,1,THAI_EVD_023,neither,,Thai,NA,NA,NA,NA,NA,NA
rue,rue,disj-nspk-sta-exc,0,0,,1,0,0,0,0,1,"THAI_EVD_025,THAI_EVD_026",neither,,Thai,NA,NA,NA,NA,NA,NA
rue,rue,disj-nspk-sta-inc,?,0,,1,0,0,0,0,1,"THAI_EVD_029,THAI_EVD_030,THAI_EVD_083,THAI_EVD_084",neither,,Thai,NA,NA,NA,NA,NA,NA
rue,rue,disj-nspk-q,0,0,1,0,0,0,1,0,1,"THAI_EVD_031,THAI_EVD_032,THAI_EVD_033,THAI_EVD_034,THAI_EVD_091,THAI_EVD_092",neither,,Thai,NA,NA,NA,NA,NA,NA
rue,rue,fc,0,0,,0,0,0,0,1,1,"THAI_EVD_040,THAI_EVD_101",neither,,Thai,NA,NA,NA,NA,NA,NA
rue,rue,conj-nocontrast-sta,1,0,0,1,0,1,0,0,0,THAI_EVD_077,neither,,Thai,NA,NA,NA,NA,NA,NA
rue,rue,conj-contrast-sta,1,0,1,1,0,1,0,0,0,THAI_EVD_079,neither,,Thai,NA,NA,NA,NA,NA,NA
rue,rue,neither-sta,0,0,,1,0,0,0,0,0,THAI_EVD_087,neither,,Thai,NA,NA,NA,NA,NA,NA
mai gor,mai gor,disj-spk,0,0,,1,0,1,0,0,1,"THAI_EVD_019,THAI_EVD_020,THAI_EVD_022",above,,Thai,NA,NA,NA,NA,NA,NA
mai gor,mai gor,disj-nspk-epi,0,0,1,0,0,0,0,0,1,THAI_EVD_024,above,,Thai,NA,NA,NA,NA,NA,NA
mai gor,mai gor,disj-nspk-sta-exc,0,0,,1,0,0,0,0,1,"THAI_EVD_027,THAI_EVD_028,THAI_EVD_082",above,,Thai,NA,NA,NA,NA,NA,NA
mai gor,mai gor,disj-nspk-q,0,0,1,0,0,0,1,0,1,"THAI_EVD_093,THAI_EVD_094",above,,Thai,NA,NA,NA,NA,NA,NA
mai gor,mai gor,fc,0,0,,0,0,0,0,1,1,"THAI_EVD_041,THAI_EVD_102",above,,Thai,NA,NA,NA,NA,NA,NA
mai gor,mai gor,disj-nspk-sta-inc,?,0,,1,0,0,0,0,0,"THAI_EVD_085,THAI_EVD_086",above,,Thai,NA,NA,NA,NA,NA,NA
mai gor,mai gor,conj-nocontrast-sta,1,0,0,1,0,1,0,0,0,THAI_EVD_078,above,,Thai,NA,NA,NA,NA,NA,NA
mai gor,mai gor,conj-contrast-sta,1,0,1,1,0,1,0,0,0,THAI_EVD_080,above,,Thai,NA,NA,NA,NA,NA,NA
mai gor,mai gor,neither-sta,0,0,,1,0,0,0,0,0,THAI_EVD_088,above,,Thai,NA,NA,NA,NA,NA,NA
lae,mai lae mai,neither-sta,0,1,,1,0,0,0,0,1,THAI_EVD_035,below,,Thai,NA,NA,NA,NA,NA,NA
lae,mai lae mai,neither-epi,0,1,,0,1,0,0,0,1,"THAI_EVD_036,THAI_EVD_037,THAI_EVD_038,THAI_EVD_039",below,,Thai,NA,NA,NA,NA,NA,NA
lae,mai lae mai,negative,0,1,,1,,0,0,0,1,THAI_EVD_042,below,,Thai,NA,NA,NA,NA,NA,NA
lae,mai lae mai,conj-nocontrast-sta,1,0,0,1,0,1,0,0,0,THAI_EVD_096,below,,Thai,NA,NA,NA,NA,NA,NA
lae,mai lae mai,conj-contrast-sta,1,0,1,1,0,1,0,0,0,THAI_EVD_097,below,,Thai,NA,NA,NA,NA,NA,NA
lae,mai lae mai,disj-spk,0,0,0,1,0,1,0,0,0,THAI_EVD_098,below,,Thai,NA,NA,NA,NA,NA,NA
lae,mai lae mai,disj-nspk-sta-exc,0,0,0,1,0,0,0,0,0,THAI_EVD_099,below,,Thai,NA,NA,NA,NA,NA,NA
lae,mai lae mai,disj-nspk-sta-inc,?,0,0,1,0,0,0,0,0,THAI_EVD_100,below,,Thai,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,conj-nocontrast-sta,1,0,0,1,0,1,0,0,0,"THAI_EVD_043,THAI_EVD_044",neither,,Thai,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,conj-nocontrast-epi,1,0,0,0,0,1,0,0,0,THAI_EVD_047,neither,,Thai,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,conj-contrast-sta,1,0,1,1,0,1,0,0,1,THAI_EVD_066,neither,,Thai,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,conj-contrast-epi,1,0,1,0,0,1,0,0,1,THAI_EVD_071,neither,,Thai,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,conj-contrast-negp-sta,1,0,1,1,1,1,0,0,1,"THAI_EVD_072,THAI_EVD_073",neither,,Thai,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,conj-contrast-negp-epi,1,0,1,0,1,1,0,0,1,"THAI_EVD_074,THAI_EVD_075",neither,,Thai,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,disj-spk,0,0,,1,0,1,0,0,0,THAI_EVD_076,neither,,Thai,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,disj-nspk-epi,0,0,1,0,0,0,0,0,?,THAI_EVD_089,neither,"judgment is ""?""",Thai,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,disj-nspk-sta-exc,0,0,,1,0,0,0,0,0,THAI_EVD_090,neither,,Thai,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,neither-sta,0,1,,1,0,0,0,0,0,THAI_EVD_095,neither,,Thai,NA,NA,NA,NA,NA,NA
…ya da …,…ya da…,conj-contrast-sta,1,0,1,1,0,1,0,0,0,"TRK_EVD_097,TRK_EVD_098,TRK_EVD_099,TRK_EVD_100",neither,None,Turkish,NA,NA,NA,NA,NA,NA
…ya da …,…ya da…,conj-nocontrast-sta,1,0,0,1,0,1,0,0,0,"TRK_EVD_081,TRK_EVD_082,TRK_EVD_083,TRK_EVD_084",neither,None,Turkish,NA,NA,NA,NA,NA,NA
…ya da …,…ya da…,disj-nspk-sta-exc,0,0,None,1,0,0,0,0,1,"TRK_EVD_108,TRK_EVD_109,TRK_EVD_110,TRK_EVD_111",neither,None,Turkish,NA,NA,NA,NA,NA,NA
…ya da …,…ya da…,disj-nspk-sta-inc,?,0,None,1,0,0,0,0,1,"TRK_EVD_119,TRK_EVD_120,TRK_EVD_121,TRK_EVD_122,TRK_EVD_126,TRK_EVD_127,TRK_EVD_128,TRK_EVD_129",neither,None,Turkish,NA,NA,NA,NA,NA,NA
…ya da …,…ya da…,disj-spk,0,0,None,1,0,1,0,0,1,TRK_EVD_023,neither,None,Turkish,NA,NA,NA,NA,NA,NA
…ya da …,…ya da…,fc,0,0,None,0,0,0,0,1,0,"TRK_EVD_034,TRK_EVD_035",neither,None,Turkish,NA,NA,NA,NA,NA,NA
…ya da …,…ya da…,neither-sta,0,1,None,1,0,0,0,0,0,"TRK_EVD_133,TRK_EVD_134,TRK_EVD_135,TRK_EVD_136",neither,None,Turkish,NA,NA,NA,NA,NA,NA
∅,∅,conj-contrast-sta,1,0,1,1,0,1,0,0,1,TRK_EVD_063,neither,None,Turkish,NA,NA,NA,NA,NA,NA
∅,∅,conj-nocontrast-epi,1,0,0,0,0,1,0,0,1,"TRK_EVD_010,TRK_EVD_011",neither,None,Turkish,NA,NA,NA,NA,NA,NA
∅,∅,conj-nocontrast-sta,1,0,0,1,0,1,0,0,1,"TRK_EVD_001,TRK_EVD_002,TRK_EVD_003,TRK_EVD_004,TRK_EVD_005,TRK_EVD_006,TRK_EVD_037,TRK_EVD_038",neither,None,Turkish,NA,NA,NA,NA,NA,NA
∅,∅,disj-nspk-q-exc,0,0,1,0,0,0,1,0,1,TRK_EVD_030,neither,None,Turkish,NA,NA,NA,NA,NA,NA
∅,∅,disj-nspk-q-inc,?,0,None,1,0,0,1,0,1,TRK_EVD_032,neither,None,Turkish,NA,NA,NA,NA,NA,NA
∅,∅,disj-spk,0,0,None,1,0,1,0,0,0,TRK_EVD_080,neither,None,Turkish,NA,NA,NA,NA,NA,NA
ama,ama,conj-contrast-epi,1,0,1,0,0,1,0,0,1,TRK_EVD_018,neither,None,Turkish,NA,NA,NA,NA,NA,NA
ama,ama,conj-contrast-negp-epi,1,0,1,0,1,1,0,0,1,TRK_EVD_021,neither,None,Turkish,NA,NA,NA,NA,NA,NA
ama,ama,conj-contrast-negp-sta,1,0,1,1,1,1,0,0,1,"TRK_EVD_019,TRK_EVD_020",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ama,ama,conj-contrast-sta,1,0,1,1,0,1,0,0,1,"TRK_EVD_014,TRK_EVD_015,TRK_EVD_016,TRK_EVD_017",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ama,ama,disj-nspk-sta-exc,0,0,None,1,0,0,0,0,0,"TRK_EVD_068,TRK_EVD_069,TRK_EVD_070,TRK_EVD_071",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ama,ama,disj-nspk-sta-inc,?,0,None,1,0,0,0,0,0,"TRK_EVD_072,TRK_EVD_073,TRK_EVD_074,TRK_EVD_075",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ama,ama,disj-spk,0,0,None,1,0,1,0,0,0,"TRK_EVD_064,TRK_EVD_065,TRK_EVD_066,TRK_EVD_067",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ama,ama,neither-sta,0,1,None,1,0,0,0,0,0,"TRK_EVD_076,TRK_EVD_077,TRK_EVD_078,TRK_EVD_079",neither,None,Turkish,NA,NA,NA,NA,NA,NA
hem…hem…de,hem…hem…de,conj-nocontrast-sta,1,0,0,1,0,1,0,0,1,"TRK_EVD_001,TRK_EVD_002",neither,None,Turkish,NA,NA,NA,NA,NA,NA
hem…hem…de,hem…hem…de,disj-nspk-sta-exc,0,0,None,1,0,0,0,0,0,"TRK_EVD_045,TRK_EVD_046,TRK_EVD_047,TRK_EVD_048,TRK_EVD_049,TRK_EVD_050",neither,None,Turkish,NA,NA,NA,NA,NA,NA
hem…hem…de,hem…hem…de,disj-nspk-sta-inc,?,0,None,1,0,0,0,0,0,"TRK_EVD_051,TRK_EVD_052,TRK_EVD_053,TRK_EVD_054,TRK_EVD_055,TRK_EVD_056",neither,None,Turkish,NA,NA,NA,NA,NA,NA
hem…hem…de,hem…hem…de,disj-spk,0,0,None,1,0,1,0,0,0,"TRK_EVD_039,TRK_EVD_040",neither,None,Turkish,NA,NA,NA,NA,NA,NA
hem…hem…de,hem…hem…de,neither-sta,0,1,None,1,0,0,0,0,0,"TRK_EVD_057,TRK_EVD_058,TRK_EVD_059,TRK_EVD_060,TRK_EVD_061,TRK_EVD_062",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ile,ile,conj-nocontrast-sta,1,0,0,1,0,1,0,0,1,"TRK_EVD_012,TRK_EVD_013",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ve,ve,conj-nocontrast-epi,1,0,0,0,0,1,0,0,1,TRK_EVD_010,neither,None,Turkish,NA,NA,NA,NA,NA,NA
ve,ve,conj-nocontrast-sta,1,0,0,1,0,1,0,0,1,"TRK_EVD_003,TRK_EVD_004,TRK_EVD_005,TRK_EVD_006",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ve,ve,disj-nspk-sta-exc,0,0,None,1,0,0,0,0,0,"TRK_EVD_045,TRK_EVD_046,TRK_EVD_047,TRK_EVD_048,TRK_EVD_049,TRK_EVD_050",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ve,ve,disj-nspk-sta-inc,?,0,None,1,0,0,0,0,0,"TRK_EVD_051,TRK_EVD_052,TRK_EVD_053,TRK_EVD_054,TRK_EVD_055,TRK_EVD_056",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ve,ve,disj-spk,0,0,None,1,0,1,0,0,0,"TRK_EVD_041,TRK_EVD_042,TRK_EVD_043,TRK_EVD_044",neither,None,Turkish,NA,NA,NA,NA,NA,NA
veya,veya,conj-contrast-sta,1,0,1,1,0,1,0,0,0,"TRK_EVD_104,TRK_EVD_105,TRK_EVD_106,TRK_EVD_107",neither,None,Turkish,NA,NA,NA,NA,NA,NA
veya,veya,conj-nocontrast-sta,1,0,0,1,0,1,0,0,0,"TRK_EVD_088,TRK_EVD_089,TRK_EVD_090,TRK_EVD_091",neither,None,Turkish,NA,NA,NA,NA,NA,NA
veya,veya,disj-nspk-sta-exc,0,0,None,1,0,0,0,0,1,"TRK_EVD_115,TRK_EVD_116,TRK_EVD_117,TRK_EVD_118",neither,None,Turkish,NA,NA,NA,NA,NA,NA
veya,veya,disj-spk,0,0,None,1,0,1,0,0,?,"TRK_EVD_024,TRK_EVD_094",neither,Conflicting evidence found for this context type.,Turkish,NA,NA,NA,NA,NA,NA
veya,veya,fc,0,0,None,0,0,0,0,1,1,TRK_EVD_151,neither,None,Turkish,NA,NA,NA,NA,NA,NA
veya,veya,neither-sta,0,1,None,1,0,0,0,0,0,"TRK_EVD_140,TRK_EVD_141,TRK_EVD_142,TRK_EVD_143",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ya…ya da…,ya…ya da…,conj-contrast-sta,1,0,1,1,0,1,0,0,0,"TRK_EVD_101,TRK_EVD_102,TRK_EVD_103",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ya…ya da…,ya…ya da…,conj-nocontrast-sta,1,0,0,1,0,1,0,0,0,"TRK_EVD_085,TRK_EVD_086,TRK_EVD_087",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ya…ya da…,ya…ya da…,disj-nspk-epi,0,0,1,0,0,0,0,0,1,TRK_EVD_026,neither,None,Turkish,NA,NA,NA,NA,NA,NA
ya…ya da…,ya…ya da…,disj-nspk-sta-exc,0,0,None,1,0,0,0,0,1,"TRK_EVD_028,TRK_EVD_112,TRK_EVD_113,TRK_EVD_114",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ya…ya da…,ya…ya da…,disj-nspk-sta-inc,?,0,None,1,0,0,0,0,0,"TRK_EVD_029,TRK_EVD_123,TRK_EVD_124,TRK_EVD_125",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ya…ya da…,ya…ya da…,disj-spk,0,0,None,1,0,1,0,0,1,"TRK_EVD_022,TRK_EVD_025",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ya…ya da…,ya…ya da…,fc,0,0,None,0,0,0,0,1,1,"TRK_EVD_036,TRK_EVD_149",neither,None,Turkish,NA,NA,NA,NA,NA,NA
ya…ya da…,ya…ya da…,neither-sta,0,1,None,1,0,0,0,0,0,"TRK_EVD_137,TRK_EVD_138,TRK_EVD_139",neither,None,Turkish,NA,NA,NA,NA,NA,NA
yoksa,yoksa,conj-nocontrast-sta,1,0,0,1,0,1,0,0,1,"TRK_EVD_095,TRK_EVD_096",neither,None,Turkish,NA,NA,NA,NA,NA,NA
yoksa,yoksa,disj-nspk-epi,0,0,1,0,0,0,0,0,1,TRK_EVD_027,neither,None,Turkish,NA,NA,NA,NA,NA,NA
yoksa,yoksa,disj-nspk-q-exc,0,0,1,0,0,0,1,0,1,TRK_EVD_031,neither,None,Turkish,NA,NA,NA,NA,NA,NA
yoksa,yoksa,disj-nspk-q-inc,?,0,None,1,0,0,1,0,1,TRK_EVD_033,neither,None,Turkish,NA,NA,NA,NA,NA,NA
yoksa,yoksa,disj-spk,0,0,None,1,0,1,0,0,1,TRK_EVD_095,neither,None,Turkish,NA,NA,NA,NA,NA,NA
cũng,không … cũng không,conj-contrast-sta,1,0,1,1,0,1,0,0,0,vie_evidence_86,below,,Vietnamese,NA,NA,NA,NA,NA,NA
cũng,không … cũng không,conj-nocontrast-sta,1,0,0,1,0,1,0,0,0,vie_evidence_85,below,,Vietnamese,NA,NA,NA,NA,NA,NA
cũng,không … cũng không,disj-spk,0,0,0,1,0,1,0,0,0,vie_evidence_87,below,,Vietnamese,NA,NA,NA,NA,NA,NA
cũng,không … cũng không,disj-nspk-sta-exc,0,0,0,1,0,0,0,0,0,vie_evidence_88,below,,Vietnamese,NA,NA,NA,NA,NA,NA
cũng,không … cũng không,disj-nspk-sta-inc,?,0,0,1,0,0,0,0,0,vie_evidence_89,below,,Vietnamese,NA,NA,NA,NA,NA,NA
cũng,không … cũng không,neither-epi,0,1,,0,1,0,0,0,1,vie_evidence_19,below,,Vietnamese,NA,NA,NA,NA,NA,NA
cũng,không … cũng không,neither-sta,0,1,,1,0,0,0,0,1,vie_evidence_18,below,,Vietnamese,NA,NA,NA,NA,NA,NA
cũng,cũng,conj-nocontrast-sta,1,0,0,1,0,1,0,0,1,"vie_evidence_2,vie_evidence_22",neither,,Vietnamese,NA,NA,NA,NA,NA,NA
cũng,cũng,disj-spk,0,0,,1,0,1,0,0,0,vie_evidence_25,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
cũng,cũng,disj-nspk-sta-exc,0,0,,1,0,0,0,0,0,vie_evidence_28,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
cũng,cũng,disj-nspk-sta-inc,?,0,,1,0,0,0,0,0,"vie_evidence_31,vie_evidence_33",neither,,Vietnamese,NA,NA,NA,NA,NA,NA
cũng,cũng,fc,0,0,,0,0,0,0,1,1,vie_evidence_92,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
hay,hay,conj-contrast-sta,1,0,1,1,0,1,0,0,0,vie_evidence_64,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
hay,hay,conj-nocontrast-sta,1,0,0,1,0,1,0,0,0,vie_evidence_60,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
hay,hay,disj-nspk-epi-q,0,0,1,0,0,0,1,0,1,"vie_evidence_16,vie_evidence_81",neither,,Vietnamese,NA,NA,NA,NA,NA,NA
hay,hay,disj-nspk-sta-exc,0,0,,1,0,0,0,0,0,vie_evidence_68,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
hay,hay,disj-nspk-sta-inc,?,0,,1,0,0,0,0,0,vie_evidence_72,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
hay,hay,disj-nspk-sta-inc-q,?,0,,1,0,0,1,0,1,vie_evidence_17,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
hay,hay,fc,0,0,,0,0,0,0,1,0,"vie_evidence_95,vie_evidence_96",neither,,Vietnamese,NA,NA,NA,NA,NA,NA
hay,hay,negative,0,1,,1,,0,0,0,1,"vie_evidence_21,vie_evidence_97",neither,,Vietnamese,NA,NA,NA,NA,NA,NA
hay,hay,neither-sta,0,0,,1,0,0,0,0,0,vie_evidence_76,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,conj-contrast-epi,1,0,1,0,0,1,0,0,0,vie_evidence_46,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,conj-contrast-negp-epi,1,0,1,0,1,1,0,0,1,vie_evidence_48,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,conj-contrast-negp-sta,1,0,1,1,1,1,0,0,1,vie_evidence_47,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,conj-contrast-sta,1,0,1,1,0,1,0,0,0,vie_evidence_41,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,conj-nocontrast-epi,1,0,0,0,0,1,0,0,?,"vie_evidence_34,vie_evidence_4",neither,Conflicting evidence,Vietnamese,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,conj-nocontrast-sta,1,0,0,1,0,1,0,0,0,vie_evidence_23,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
juxtaposition,juxtaposition,disj-spk,0,0,,1,0,1,0,0,0,"vie_evidence_57,vie_evidence_80",neither,,Vietnamese,NA,NA,NA,NA,NA,NA
juxtaposition,negation + juxtaposition,neither-sta,0,1,,1,0,0,0,0,1,vie_evidence_84,below,,Vietnamese,NA,NA,NA,NA,NA,NA
mà,mà,conj-contrast-negp-epi,1,0,1,0,1,1,0,0,1,vie_evidence_8,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
mà,mà,conj-contrast-negp-sta,1,0,1,1,1,1,0,0,1,vie_evidence_7,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
mà,mà,conj-contrast-sta,1,0,1,1,0,1,0,0,1,vie_evidence_50,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
mà,mà,conj-nocontrast-sta,1,0,0,1,0,1,0,0,0,vie_evidence_49,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
mà,mà,disj-spk,0,0,,1,0,1,0,0,0,vie_evidence_51,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
mà,mà,disj-nspk-sta-exc,0,0,,1,0,0,0,0,0,vie_evidence_52,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
mà,mà,disj-nspk-sta-inc,?,0,,1,0,0,0,0,0,vie_evidence_53,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
mà,mà,neither-sta,0,1,,1,0,0,0,0,0,"vie_evidence_54,vie_evidence_55,vie_evidence_56",neither,,Vietnamese,NA,NA,NA,NA,NA,NA
nhưng,nhưng,conj-contrast-epi,1,0,1,0,0,1,0,0,1,vie_evidence_6,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
nhưng,nhưng,conj-contrast-sta,1,0,1,1,0,1,0,0,1,vie_evidence_5,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
nhưng,nhưng,disj-spk,0,0,,1,0,1,0,0,0,vie_evidence_42,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
nhưng,nhưng,disj-nspk-sta-exc,0,0,,1,0,0,0,0,0,vie_evidence_43,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
nhưng,nhưng,disj-nspk-sta-inc,?,0,,1,0,0,0,0,0,vie_evidence_44,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
nhưng,nhưng,neither-sta,0,1,,1,0,0,0,0,0,vie_evidence_45,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
và,và … cũng,conj-nocontrast-sta,1,0,0,1,0,1,0,0,1,vie_evidence_1,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
và,và … cũng,disj-spk,0,0,,1,0,1,0,0,0,vie_evidence_24,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
và,và … cũng,disj-nspk-sta-exc,0,0,,1,0,0,0,0,?,"vie_evidence_26,vie_evidence_27",neither,Conflicting evidence,Vietnamese,NA,NA,NA,NA,NA,NA
và,và … cũng,disj-nspk-sta-inc,?,0,,1,0,0,0,0,0,vie_evidence_29,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
và,và … cũng,neither-sta,0,1,,1,0,0,0,0,0,vie_evidence_32,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
vừa … vừa,vừa … vừa,conj-nocontrast-epi,1,0,0,0,0,1,0,0,1,vie_evidence_3,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
vừa … vừa,vừa … vừa,disj-spk,0,0,,0,0,1,0,0,0,vie_evidence_35,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
vừa … vừa,vừa … vừa,disj-nspk-epi-exc,0,0,,0,0,0,0,0,0,vie_evidence_36,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
vừa … vừa,vừa … vừa,disj-nspk-epi-inc,?,0,,0,0,0,0,0,?,"vie_evidence_37,vie_evidence_38,vie_evidence_39",neither,Conflicting evidence,Vietnamese,NA,NA,NA,NA,NA,NA
vừa … vừa,vừa … vừa,neither-epi,0,1,,0,0,0,0,0,0,vie_evidence_40,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
hoặc,có thể … hoặc cũng … có thể,conj-contrast-sta,1,0,1,1,0,1,0,0,0,vie_evidence_65,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
hoặc,có thể … hoặc cũng … có thể,conj-nocontrast-sta,1,0,0,1,0,1,0,0,0,vie_evidence_61,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
hoặc,có thể … hoặc cũng … có thể,disj-nspk-sta-exc,0,0,,1,0,0,0,0,1,vie_evidence_69,neither,,Vietnamese,NA,NA,NA,NA,NA,NA
